"","MEblack","MEblue","MEbrown","MEcyan","MEdarkred","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEtan","MEturquoise","MEyellow"
"R13029",0.0227181836043939,-0.0922271290416981,-0.0944458655690745,0.0204482631184165,-0.0358911857688361,0.0518033873998299,0.0672996183398371,0.0712408711364651,-0.0608503541373397,-0.0277001127239677,0.00608617192265517,0.0145904488815618,-0.0411800087723488,-0.0900177607509213,0.0142080574428881,0.0185516940303789,-0.0223581532978821,-0.073908653869127,0.0564659881485038,0.0596486644814422,0.0863282788489149,0.0614901249903921
"R13030",0.0102257881381147,0.0077492020821876,0.0272336108258479,-0.0713908398561336,-0.0505450054741375,0.000801120216380056,0.0289261291316945,-0.0558792183739404,-0.0263576653203144,-0.00496595698641813,0.0281465364482774,-0.085437102215185,-0.0140827077779514,-0.0326974417465874,0.038991566826244,-0.030447143593279,0.0497774641192375,-0.0672787907829689,0.0313330111605422,-0.044344005367142,0.0105346187995953,-0.0566702432829322
"R13031",0.00879648649928422,0.0248135254528146,0.0193655433929415,-0.0465064305163856,-0.0231675874868589,-0.00851986396680972,0.0216422770386368,-0.0358040318276204,0.041918627900292,-0.00680900484812204,-9.90567392999505e-06,-0.0548168464475743,0.024122217367891,0.00246842774150868,0.0290816618322918,0.00880967696974298,0.0372800338539289,-0.0327637524488318,1.45686710097285e-05,-0.0415607676996371,-0.0108925711688593,-0.0381770972996801
"R13032",-0.0597628043113006,0.0203604860813283,0.0492355050856171,0.0312043016733653,0.0403385905260516,-0.0477399938260816,-0.0460966856910739,-0.0325835220754804,-0.0214392122780995,0.0585897570999553,0.0495035486046754,-0.00567418530113754,-0.033627369839653,0.0592667317255434,-0.0361454546433346,-0.0655623483815365,-0.00313865452405499,0.0206651149381188,0.0289491419511734,0.01889849120322,-0.00513697607753134,-0.0345462734441349
"R13034",-0.0739597057942095,-0.0690749091707595,0.000580021047520003,0.0768944236811068,0.0224675450298584,-0.00151993142487367,-0.0507346903880323,-0.0119608522571356,-0.0469837577154772,0.0789243110383058,0.0923056921661169,0.0529561477722944,0.000106359343116416,0.0303370323727182,-0.0854476684431476,-0.0396657010564876,-0.0937915908401551,-0.00415709103008523,0.102688112668138,0.10621573732644,0.0789369777916686,0.0474948242465463
"R13035",-0.0239807803043971,0.00324046084237106,0.00560282321303322,0.0846900641814695,0.0641686604345793,-0.027208764299592,-0.0663589319659868,0.0195939765384159,0.0221851746817844,0.0710027262882063,0.0330913984466535,0.09611947843347,-0.014773735013805,0.0782403154000904,-0.0273407508814924,-0.0236310880597442,-0.0575037513653205,0.10389765982329,0.0216940389983286,0.0713353103572188,0.00834621811910517,0.0336246718459695
"R13037",0.135653104754601,-0.0769867030545591,-0.15561524689601,-0.118783511963646,-0.166034531030407,0.123593800629535,0.105760310092974,0.0149869078920325,0.0751352427748915,-0.192838894232453,-0.177239667363169,0.0571707206325449,0.188326507118693,-0.166109689551027,0.0803966005368762,0.112449251076602,-0.0122908451154454,-0.0333126379264742,-0.110765775159299,-0.0746044919276033,0.0168191932389552,0.113958657314521
"R13039",-0.00501708148336273,0.0172846959764839,0.0312558709598355,0.000567107505431722,0.0150102872849487,0.00496415811734224,-0.0315101367236173,-0.0214039665864215,-0.0200514286232342,0.0284318547913057,0.0187741895871755,-0.00707722550691098,-0.0649745975973683,0.0252689630456879,-0.0125853395298931,-0.0544557409132732,-0.000907118783485288,0.00429494453221848,0.0134164458976613,-0.00547650614385041,0.00228152062796888,-0.0136755409693402
"R13041",0.0368154539395907,0.0437946722808668,0.0021398811040743,-0.0134801196113433,0.00295444847748108,0.00840671982945494,-0.0180723332721047,0.0191788994798827,0.0931234724778089,-0.0239761319229234,-0.0434695536820034,0.0259451449364857,-0.0419505291407876,0.0169757665647476,0.0422668724431322,0.061750781243674,0.0271219908805988,0.0577712565594079,-0.0548973049575767,-0.0348858909438671,-0.0366745321429252,0.00448715558228074
"R13042",-0.0126667440114157,0.0420663035948813,0.0300361474760042,0.0576160145332164,0.0730006144944259,-0.0516599571711203,-0.00376286773809768,0.010268664814769,0.00974587934050406,0.0346441918862381,0.00798133830356016,0.0352117615216146,-0.0642732596738752,0.0522687977845359,0.0115797026298797,-0.0369577696458779,0.0184743356394754,0.0730587280111477,-0.00863655289150163,0.0123362763122527,-0.0374544676016094,-0.0274169177128237
"R13044",-0.0400146381338669,0.0185814932529542,0.037981086875592,-0.0219584299226341,-0.00549488336511665,-0.0242310444102325,0.00508251518006359,-0.031922370751115,0.017058148853018,0.0210133394977101,0.020442387788311,-0.0584168252824311,0.0436322626106648,0.0208888215990249,-0.0289453050619238,-0.0196710951594183,0.0119323219281737,-0.0518939955366102,0.00398399656585763,-0.0224524124966222,-0.0127060849875842,-0.0300506090558028
"R13046",-0.0130470223068025,0.0759705637365199,0.0296899721648814,0.0281149787708386,0.0726729293341879,-0.0527062107981179,0.00970884398339493,-0.0134325997347729,0.0388608011029565,-0.00660868011376299,-0.0212673814712329,0.013792028285518,-0.0697623269232444,0.0370595462949771,0.0174524369244397,-0.0644505467814791,0.0489110352400712,0.0807900745477262,-0.0213254452718424,-0.0239933591668601,-0.0485954992711997,-0.0571485981644444
"R13047",-0.000508597501118071,-0.0512291195089936,-0.0443774918227246,0.131383218452872,0.0883293870567787,0.0274719939414573,-0.0962757380966186,0.0398379425854199,-0.0294726961054371,0.0414483131662409,0.0178994565061011,0.162382972071434,-0.0453643887190329,0.0493081171353849,-0.0595411104175445,-0.0333236863745687,-0.131283838436274,0.121063787722573,0.0392250681055056,0.113715269568191,0.0440757481067785,0.0959398771022252
"R13048",-0.0199785076958321,0.0277801019128453,0.0113303085533053,0.0721146902153795,0.0821531574907047,-0.0170213359018912,-0.0364785239287378,0.00374307397958249,-0.00618715228206976,0.0181354082537389,-0.00158935499991554,0.0525499636922481,-0.000854710082404745,0.0458478879224677,-0.0291267814985928,-0.0605217880556361,-0.0283093456414859,0.0810750658229744,-0.00917277925508699,0.0379694671716105,-0.0149519598162135,0.00570740320898937
"R13051",0.00480047242214438,-0.120992648540281,-0.128865979377143,0.0888361259213557,0.013601431476097,0.0600563704285118,0.0649017493422398,0.147642152246935,-0.0701891513642949,-0.0439389239013581,-0.0340442817685329,0.0963002382465848,0.0749914478150285,-0.0742172783928429,-0.0618546143218694,0.054807332710731,-0.108950623228873,0.0034461642821951,0.0168752330349604,0.096415474113483,0.0779692539941866,0.116414037266842
"R13053",-0.0593270627961088,0.0501406540793877,0.0535139017512919,0.0402855044007665,0.062608178937041,-0.0878934993459873,-0.0132782934497935,0.0113556045863311,0.00164436844172278,0.0520999559373112,0.0230667275537206,-0.0223497966418411,-0.0368191902613983,0.0741844173639261,-0.0316968320257189,-0.0492623065316413,0.0128097294496343,0.0183906009435249,-0.0120384365526592,0.0108292327346417,-0.0515537726366021,-0.05298616304563
"R13054",0.00303369377713453,0.0573013520869259,0.030495787063705,-0.0214915070212989,0.0139663447081802,-0.0337592624144619,0.0448328480997027,0.00578491965250592,0.0533542812897389,-0.0241660760744805,-0.046979305108205,-0.023149670792074,0.0558501848003472,0.0218549243836036,0.0336615651218018,0.00106650833553311,0.0623386347624881,0.0231341784139408,-0.071843603126734,-0.073132256284376,-0.0701428671899413,-0.0554084276236148
"R13055",-0.0276718000069299,-0.0185147943561593,0.021208156434236,0.024797504812868,0.00901791266136712,0.0269410675978324,-0.114110891558813,-0.0596552587809826,-0.0493903975346467,0.0488837086092606,0.0639075541305706,-0.0028021906593483,-0.0631556391723362,0.0203641875329979,-0.0549252695594922,-0.0689969493838739,-0.0523537811717297,-0.0317164696054065,0.0771610068635885,0.0475132352177216,0.0545883279093443,0.0360007097925708
"R13056",0.032931854096173,0.0493295832300967,0.00271029422621904,0.00771762018120933,0.0429499836196721,-0.00618956647377229,0.0346615865570022,-0.00135820477571125,0.0240538592075823,-0.0391633712949143,-0.0456359996198441,-0.0201435059649294,0.0104822783114509,0.00439000351111945,0.0479504667089901,-0.025748894171394,0.0440709397229013,0.0201914084513136,-0.041701465063012,-0.0310279688780696,-0.0392067376913659,-0.0340091638389019
"R13058",-0.0381084850528562,0.0156211596156112,0.0371372725756115,-0.021191232635287,0.00147189635249826,-0.0156070905050374,0.00262606724466865,-0.0451132603186505,-0.0285413522611214,0.0202249535663019,0.027961152873027,-0.0621630104518841,0.0583585274865937,0.0119516981880875,-0.0325091224001131,-0.0304242792256833,0.0122798936392886,-0.0412577912605892,0.0249561845599151,-0.0166673389127459,0.000490507694738861,-0.0362439465097957
"R13059",-0.0368739513566909,0.0539444781595596,0.031557647603819,0.0330688465968414,0.0725187968088893,-0.0336277613937568,-0.0141578644880997,-0.0109969684436032,-0.008168161998494,0.00451072742835968,0.00351276283955092,-0.00519512767245398,-0.0567665334083571,0.0368888994997178,-0.0344426450245161,-0.0732800249741139,0.00555700490713588,0.0492138153019053,-0.00906999759218869,-0.00328669049117772,-0.0279838363843409,-0.0314685976554812
"R13060",-0.0253163122508363,0.0548406654404181,0.0365760521511114,-0.0121951312383335,0.0305334891898132,-0.0258569916973891,0.0333900038479168,-0.0271302492733291,0.0203278053108923,-0.0229975106364906,-0.00879077960871064,-0.0696995990213116,-0.0461703032324898,0.00368256816049774,-0.0106552816397525,-0.0638738042295887,0.0485674602457262,-0.0213800947352045,-0.0180095133822759,-0.0360133404949584,-0.0320706751593612,-0.0634109868914858
"R13061",-0.00301821597591051,0.00577494896090356,0.00371089625282933,0.0298920616076319,0.0329401028702077,0.0227990214140468,-0.058676346430013,-0.0161842969071934,0.00256216588106297,0.00779014516670086,0.00698821398033782,0.0147704561711178,-0.00448664324090655,0.0210563873627832,-0.0298211503411486,-0.0459150721762289,-0.0442641576585267,0.0067152426012804,0.00907228922239159,0.0231500971585609,0.0154491634870353,0.0287163494026533
"R13063",0.0223037200597271,0.000559491770962777,0.0055940373378486,-0.0414200329539293,-0.0193074117692497,0.0218769700233431,0.0519048736736168,-0.00148314396449567,0.00734203585732735,-0.0229746695757497,-0.00621052823653091,-0.0781526776945589,0.00871135355199609,-0.0220366217973174,0.0201220150512731,0.0526871936409423,0.0276996451397978,-0.0679916567574307,-0.006849107355263,-0.032119957189547,-0.00461640987484275,-0.0313994305789156
"R13064",0.0350886400633996,-0.10399954997343,-0.100796135500274,0.0602388099087099,0.000842004853586047,0.0799484834967341,0.0277855319265182,0.0521646605920318,-0.0671135465692766,-0.015575121515794,-0.00228458924972418,0.0704683383687275,-0.000121126967293886,-0.0539258270396193,-0.00752907109878187,-0.00719100473471739,-0.0852728260059651,-0.00795925660075784,0.0458003068139626,0.0807631363250042,0.0842390116168187,0.0946206882570691
"R13065",-0.0397038797773165,0.0228847657682647,0.0207140548612871,0.0561169895796174,0.058716546460679,-0.0222506349045896,-0.0478922744234732,0.00906187343517423,0.0134092174174337,0.0350541049044605,0.0223709933369169,0.0363720739169094,-0.0474719831130499,0.0509241243963894,-0.0477628233769051,-0.0457315715937885,-0.0419194892649469,0.0588360073125104,0.00557143037808006,0.0337886337896298,0.000561039274142299,0.00550060368154661
"R13066",-0.029185505186579,0.0329512666773326,0.0311008068125727,0.0107394463027016,0.0439217156920349,-0.00980160257928659,-0.0173077366937789,-0.0407334271648814,-0.0336607108576941,-0.00277839903508047,0.0211431909141912,-0.0314792101730139,-0.0678443664283118,0.0106417175927978,-0.0359432854623552,-0.0883866958986669,0.00297988174125603,0.0163926125887513,0.0172830520368099,-0.0132312676602137,-0.00273129421859478,-0.0461790471295588
"R13067",0.0392520585649686,0.0382084771823098,-0.00878707056259933,-0.0218376962737579,0.00941638927038962,0.00401348565329664,0.0504252844911992,0.0120343919844036,0.0880507927581606,-0.0492604714988275,-0.0544004362802691,-0.00752870218997002,0.0530587447105042,-0.00649676088364397,0.0522554121990872,0.0164152266130234,0.0458640734177177,0.0164563892984417,-0.057597384077235,-0.0473039714561434,-0.0375478447420612,-0.00851035333079465
"R13068",0.0315479461016907,0.0245719264312182,0.00905654202027496,-0.0300537996069265,-0.0116175176389212,0.0207138497922073,-0.00771161150479926,-0.0298691401394141,0.0140134194593004,-0.0201808915813845,-0.0175970310718206,-0.0291951721698716,0.0305661780289567,-0.00406088039181399,0.0373886709722833,-0.0213232888020831,0.0330006600073087,-0.021876464877854,-0.0203060065250854,-0.0334435165425407,-0.0119427458790847,-0.00216651540257567
"R13069",-0.0775206157695801,0.0726563485365391,0.0548669106623758,0.0164803248095851,0.0641631007630007,-0.0720240864313398,-0.00180277225312768,-0.00337535779173105,-0.0126140094360629,0.0134779276808849,0.00492336708694011,-0.038833986134454,-0.0477694044957364,0.0500999859843972,-0.0503508845337653,-0.065254752764883,0.0323492570758414,0.0196808015951699,3.8285662794287e-05,-0.0242802856422203,-0.040172080026806,-0.0642545977772718
"R13070",0.0254211496876361,0.0735777958286122,0.0191255917322372,0.0335567725528836,0.0684944286440101,-0.0532408108611475,-0.0214978783245732,0.0110460462914453,0.0681393565017372,-0.0134832431154069,-0.0595970072254395,0.0509253331378438,-0.0201712171802676,0.0608500937176774,0.0400670775848863,0.0404502817494112,0.0322200020145021,0.108577751975516,-0.079945803736259,-0.0312608959821974,-0.0894106827649614,-0.036297063564908
"R13071",-0.00950693847191303,0.0363295123069501,0.0274110815020843,-0.0369935397104152,-0.00665060510561532,-0.0143912401650502,-0.00189077603626844,-0.018570112927847,0.023985245765414,-0.0163410789704647,-0.010489452765392,-0.0596580851341547,0.00158865730466587,-0.00152274368520129,0.00848169014228143,-0.0303457302351464,0.0323677826375701,-0.049559136927983,-0.00830986463291188,-0.0418118305036759,-0.0147050622818285,-0.0274448851687018
"R13074",0.0271068304714144,-0.161151398460642,-0.148505750318371,0.0941183789334259,-0.0178348756298332,0.0715083523717893,-0.0194395104474857,0.140854035984168,-0.140217535020067,-0.0431981418561595,-0.00925668152155202,0.142720395116529,0.025233610188325,-0.110727473173313,-0.0642655766234223,0.111980747313481,-0.151585796495299,0.00172572985009752,0.0344300504800153,0.124884945563055,0.0896378728230048,0.144321096837289
"R13075",0.00235404878100565,-0.0227356720999256,-0.0188088724396767,0.0473110119331491,0.00855255201826144,0.0181354716535573,0.00828889708643585,0.0132344355291335,-0.0189518538100914,0.0181770782922948,0.0400749593381602,0.0484237923920525,-0.0426118641964234,0.00232701908718034,-0.00907717264762583,-0.0160619493998691,-0.0383967636639588,0.0321704111934737,0.0618190508227372,0.063727246614292,0.052303965924929,0.0315119708306235
"R13076",-0.0437226637664202,-0.0187881313430337,0.00490650900963085,0.0549765078913619,0.0432825226536978,-0.00489636297980621,-0.0159360324877755,-0.00219435863838433,-0.0234922495208742,0.0304041529745509,0.0485899556350658,0.0202427755147688,0.00333731539161976,0.009097202195599,-0.0581136227042739,-0.0216324552198135,-0.0468361284419702,0.00933054520876418,0.0549519217637408,0.0510505847795361,0.0382395703851139,0.00518293461537955
"R13077",-0.0478140453609605,0.0160014092677372,0.0186394916498897,0.0176346784980956,0.0186213532622869,-0.0523132201099028,0.0288016401753823,0.00744480392151694,0.0414442526153343,0.0215352462580153,0.028579873007048,-0.0141256685658374,0.0349128803123935,0.0233197826880266,-0.0242523352015174,-0.00130570160154169,0.0058025703431759,0.00847717269097099,0.0255445245159139,0.01729818913345,-0.00302439582048387,-0.0303663476435627
"R13079",0.00469675087588822,-0.0206912633781521,0.000250591712234037,0.0374835943670124,0.0231388602137066,0.000406900737407072,-0.00882703664056687,0.0232137811911765,-0.0720703157843518,0.0336553049702644,0.0333153875272553,0.0289644810877571,-0.00373262481324354,0.0196851829020721,0.0106963118888324,0.0190552215391568,-0.0170508922036984,0.0287195679953477,0.0344492298335722,0.0391738366444896,0.0244605417509044,0.0032201130031183
"R13081",0.0366646020510324,0.0970202241984803,0.052518481643456,-0.0423571834815417,0.0244297380389881,-0.102722790471087,0.0848825035749135,0.00403491008812515,0.038715705928648,-0.0383681165234877,-0.0449509504292934,-0.0850049779609448,-0.0549021306409831,0.0145049020581288,0.100340501389756,-0.0276951947404419,0.140986712640699,-0.00890481836963635,-0.0904086267052785,-0.100568471240333,-0.147628402125796,-0.130142637089424
"R13082",-0.0149856925287198,-0.105968842649226,-0.07595710962429,0.0200531411118315,-0.0224563028412551,0.056746492243182,0.0911993387211431,0.0827511287051225,-0.174569009115961,-0.0192923469585483,0.0253415711162389,-0.00207166249184329,0.00139438152646197,-0.0785175784267582,-0.0504417261944876,0.0144762439318218,-0.0462136663370195,-0.0840492670789712,0.0798195584771454,0.062527505923957,0.102452663545283,0.0535754269121129
"R13083",-0.0470121330734176,0.054474718943325,0.0334158393181507,0.0470945047740625,0.0781301684850214,-0.0686141497065284,0.00453916882894477,0.0282545214754403,-0.00603735059557261,0.0234710051384745,0.00269029444268115,0.0229418378320518,-0.0068675687145754,0.062357640969467,-0.0260973359908556,-0.0347799731678428,0.00483896110409069,0.082616694312135,-0.0157664656054005,-0.00752114479307509,-0.0454926247748885,-0.03849612072377
"R13084",-0.0653091014781057,0.00486704500797062,0.0311120585848422,0.0432972374784526,0.0372983811007141,-0.0224548523173623,-0.0619596894016142,-0.0176794990769046,0.0090637335691263,0.0541458852790334,0.0407059413440009,0.0234732778837132,-0.0260088913555063,0.0455800109800835,-0.0632795597243585,-0.0532328445824283,-0.0450474963465608,0.0300851560610117,0.0350931318456264,0.0367511157390122,0.0161688750762917,0.010591352863063
"R13086",0.0363132923148289,-0.0968545062614701,-0.154172259017414,0.0857018447831843,0.0135690314168433,0.06032480304486,0.15633468639866,0.229474204348959,-0.074590743610361,-0.103112791385072,-0.104833577730503,0.111238165207585,0.0240664026217681,-0.0967308176124347,-0.0359344958035964,0.0794544177375529,-0.0547895335474132,0.0260568399035745,-0.0686969920990733,0.0644816209641262,0.0393288789432187,0.110408864927531
"R13087",-0.0227807911841672,0.00136921525735242,0.0262860159595652,-0.0517641517575167,-0.0285338360183769,0.0157465208357062,-0.0185616549663944,-0.0552685901579803,-0.0390724566313465,-0.00670142063864512,0.0275624331838645,-0.0970764437375476,-0.0280771675633951,-0.0217944265893209,-0.0153033337737353,-0.0574239173578142,0.0196359496053487,-0.109207128321838,0.0374193002522368,-0.028882626778983,0.0284535793808478,-0.0261926417256751
"R13088",0.131048455577745,-0.121563930911124,-0.190816387968982,-0.0138744865633162,-0.101605027560922,0.128408487802775,0.0672782325756067,0.10917834675476,-0.100293106853057,-0.156880806700018,-0.148035557829385,0.0860976700788548,0.0410524119523545,-0.160772612503797,0.0728997544826288,0.0514370258335062,-0.0545278310350766,-0.0191607403337947,-0.0824943193499926,0.00673509316125414,0.0458347791830428,0.116006887904822
"R13089",-0.00763148328515079,0.0831132177776803,0.0289873143014823,0.00213007730719903,0.049025349937787,-0.0693251390876168,0.044717252848094,0.0213830380474061,0.0280587394994918,-0.0266184716543092,-0.0318462481990418,-0.00695135811229551,-0.0168507778453906,0.0263263506416721,0.0283674713267851,-0.0242650837501146,0.0591285347858944,0.0792354479536293,-0.0407489834939386,-0.0485060584498225,-0.0714534784658083,-0.0603354533289321
"R13090",0.0362077120640232,0.0363857883544587,0.00884636272675664,-0.0178897336851275,0.00764583817581475,0.000175336411251174,0.030413845866971,-0.0104778912778351,0.0367215875744217,-0.0250523166885307,-0.0222914762009464,-0.0273518883345979,0.0265735701844589,0.00317174269908911,0.0516621960632347,-0.00978142912759332,0.0439741982305093,0.00625186085672067,-0.0304585144199741,-0.0349168555423834,-0.0301995305987261,-0.0311332514127231
"R13091",0.0373697595567115,0.0410845752350725,0.0163074126493513,0.00393622409325469,0.017386666933522,-0.0123331354741347,-0.0195532126795155,0.00692941212685537,0.0388239818305811,-0.0018718262394874,-0.0250499279965767,0.0142103508995745,-0.0554685840621013,0.0281552937674195,0.0610028169000201,-0.0273306700461073,0.0306522577359682,0.0509177311101759,-0.0371017912302838,-0.0249337033324704,-0.0378561404036639,-0.0182734877389481
"R13106",-0.0238185626402169,0.0420444378695421,0.0287007667454213,0.0183460734196771,0.0437714675896912,-0.0505421686846771,-0.00845016230020368,0.00940210539461906,0.0174716018283516,0.0140872244669342,-0.0137627469453539,0.0157297440645242,0.00413792005289343,0.0503173535163225,0.000861157465590999,-0.0244964584359558,0.0208459104922997,0.0483653333717194,-0.0219949899007649,-0.0190618379618577,-0.0367381380271642,-0.030285279604323
"R13109",0.0441900608029903,0.0376754647105103,-0.0159261634286457,-0.0113637961573959,0.0109393796533647,0.0168201747069078,0.0518350474982929,0.0136469805060941,0.0493855624987711,-0.0500516294681867,-0.0646716495659257,0.0104247856094197,0.0953336051590144,-0.00448362123353113,0.0416628896828782,0.0172261558211799,0.0299939846089463,0.0315186447064758,-0.0545141752612158,-0.0376833112219317,-0.0292625814499855,0.0102572233660333
"R13111",0.0422785966795755,-0.0680495028603007,-0.0573736838862362,0.0140928706578333,-0.0307006222422035,0.051747839416612,0.0319326796037284,0.016963045680828,-0.0160768815898899,-0.0200869982109233,0.0111528533477996,0.0249832929128842,0.0178434333650238,-0.056576993300828,0.0332774917146221,-0.00648018461922102,-0.0234737881243409,-0.0380773658273722,0.058217065478941,0.043249176412849,0.0716050836303274,0.0427640260911199
"R13112",0.0883868143888316,-0.0507296158340223,-0.0653189399789058,-0.0818530438310603,-0.105665285751189,0.0983074786222705,0.0154466413582688,-0.0806717290841977,0.00542686579524464,-0.067646347996937,-0.0449529922674774,0.00799777063013354,0.0951968266326364,-0.0813405844367153,0.0647045381377025,0.0262136501984684,-0.00045384982554786,-0.0525712967990958,0.0074715170412796,-0.0241212644239185,0.0492364345388493,0.0598955325546808
"R13114",-0.0785336118998945,-0.0125821420346017,0.0325338135197621,0.00354822604712765,-0.017812183574696,-0.024786672146799,-0.0459524880514263,-0.0517838188097603,0.0216850898913938,0.0482016799978998,0.0692434904365227,-0.0232465262190958,-0.0405391544646945,0.00754345743720588,-0.0689567431828095,-0.0192914551316504,-0.0300308978520643,-0.0256534035223539,0.0694557787541183,0.0345863907138312,0.0379801393187057,-0.00828986644025909
"R13115",0.042037821978046,0.0129054280375738,-0.0189003886794137,-0.00679294157237328,-0.0127488189489163,0.0219439478964545,-0.014931777870826,-0.0138913017369232,0.0515408447118772,-0.0185098369238371,-0.0185676032991626,0.0459069702710979,-0.0386986066113872,-0.00639427434866455,0.039199617070368,0.0216906702793481,0.00326423481437692,0.0523411863802841,-0.0071761176771178,0.000526940375495865,0.00422329668843497,0.0333141124508844
"R13116",-0.0419931781950165,-0.0468109856478652,-0.0175006056179141,0.0478453177174168,0.00222687432495041,0.0177353841524435,-0.0633161386515342,-0.0202077379035148,0.030963708275743,0.0544257337362375,0.0609115686500772,0.0706060388153333,0.0138494237286099,0.0276358904276634,-0.0602220681282196,-0.00319278364613786,-0.0894721839115265,0.0362245024767208,0.0766185967765123,0.0897543180809146,0.0689971649851053,0.0697012449368277
"R13117",-0.0128127184066697,0.0373733704733359,0.0323685465293725,-0.0397584586858444,-0.0136605369444303,-0.0289933186032528,0.0588829678881846,-0.0130308514893975,0.0220192843786445,-0.0147141696916777,-0.0194938429611882,-0.0646413752020395,0.0656037634110672,-0.00034980740758812,0.0197683407700165,0.00828086589870423,0.0658532667758706,-0.0408719880614457,-0.0257621433318019,-0.0543256910048391,-0.0418025955781556,-0.0527696640671715
"R13118",-0.0337908139090803,0.0219334371372409,0.0281797635078106,0.0449588864013628,0.0470014658950296,-0.0230249656240133,-0.0637999474304387,-0.00187581666745804,-0.0429960721809654,0.0433469263532359,0.0173471677347535,0.0467038966777425,-0.0515039495606568,0.0632972310241007,-0.0300749163953119,-0.0517662459689447,-0.0269083706526064,0.0561072791270293,0.00692779609068257,0.0207711625667374,-0.0054083560989024,0.00940336616104149
"R13119",0.000444775271934829,-0.00114768600887671,0.0160978923192315,0.0140273689270789,0.0104236463078177,-7.66758682479113e-05,-0.0270877657954317,-0.0190924155031817,-0.0194260140234769,0.0309757268321861,0.029879750611727,-0.020780012791935,0.00343472154632834,0.0161693328883293,0.013884045459123,-0.0397017625770571,0.00959857740000432,-0.0402383051861298,0.0393474270550118,0.0226087720977717,0.024856045571431,0.0026001392112846
"R13121",0.0489873829567572,-0.15711283706996,-0.129149697931986,0.0682643113959437,-0.0168469599063038,0.102245997059041,-0.0234253289904795,0.0700006940721805,-0.0627405859123415,-0.0264764755680863,0.00361494883963497,0.104847014713607,-0.0275961611406189,-0.0712492120310438,-0.0437502861391128,0.0645309925388001,-0.149838152911492,-0.0194116962573539,0.0596934872582263,0.111364237417832,0.107916230471438,0.133097287552513
"R13122",0.0261001592765662,0.0224529151698098,0.006087518977227,0.0601742043245355,0.049169419633564,0.00426882464384765,-0.0701238749671602,0.0213393211763448,-0.000340475977482282,0.0325881653521972,-0.0121220794911693,0.0866900779913643,-0.0757840702151141,0.059756263567655,0.0222154019712436,-0.0389674839220707,-0.0241878919445814,0.0979341603884497,-0.0196191338753738,0.0344876620992687,-0.0120097034231164,0.0386770513252715
"R13123",0.0213292939176372,-0.0740586168790939,-0.0484118633705203,-0.0222047071894998,-0.0545901610191673,0.0592205058727702,0.0172911599117801,-0.0211432836946321,-0.016506107856807,-0.0212090232984511,0.0265790117786538,-0.0164987473957806,0.0577801306847998,-0.0683846769352126,-0.000728962678330022,0.00466940608708427,-0.0341321650296925,-0.083604840462604,0.0745503406809276,0.033857497527592,0.0799708577389217,0.0467145735557817
"R13124",0.0156144973550119,0.064295717819071,0.0293323316157575,0.00638301521929053,0.0368621130266896,-0.0446175471841945,0.0318318425665071,0.0172967980361668,0.0290134093315492,-0.0226310852865409,-0.0386079199850275,-0.00818492313185033,-0.0699453698262999,0.0176122655185493,0.0485738454997206,-0.034741887540669,0.0712988222438351,0.0437432581700301,-0.0497952308563554,-0.0427931201451684,-0.0650735560201803,-0.0530409994892355
"R13125",0.00421796518093979,0.0245152821949405,0.0279208471933136,-0.0155609770165038,0.00536458166793692,-0.00738598570217965,-0.0203945836473293,-0.0239753180360431,0.0361578632829192,0.0102394932867327,0.00766916216708543,-0.0308862114611315,-0.0672663810413345,0.0140015817413731,0.0243279163554892,-0.0540471613049407,0.0297340052240663,-0.0173289574695702,0.00840605013013907,-0.0172199181331422,-0.000458148162657836,-0.028067954168413
"R13126",-0.0142366654266233,-0.0529095209181109,-0.0491424421492383,0.0555553717616603,0.0244908121070382,0.0282365826053958,0.0446427911636673,0.0119533931917132,-0.0747711635983882,0.00512060834401232,0.0432382864565379,0.0325433503434673,-0.026753763670444,-0.0273875507198562,-0.0263579488764075,-0.0267296814520819,-0.0392020019415897,-0.0103693082070317,0.0865882286741412,0.0778070910457176,0.0836219500230971,0.0444206941295049
"R13127",-0.0172031028848774,0.000553448558815006,0.02777241586118,0.0651600825876772,0.0602678203659164,-0.0136622616443691,-0.0562257039349569,-0.0181477270026211,-0.117052575414616,0.0701023352544105,0.0625178000564954,0.0374169250528034,-0.0542547976975892,0.0551267202910074,-0.0177909532200093,-0.0712749125055636,-0.0361850759973408,0.0485464413916739,0.057056132303374,0.0635021976316659,0.0251227553075612,0.00649499418541407
"R13128",0.0734112981320278,0.0312742100044515,-0.0209011740335079,-0.0448773307887531,-0.0239906579822957,0.0302697520918815,0.0561680391032567,0.0127486122549253,0.0779599609181945,-0.06735390800324,-0.0758990400151252,-0.0267079744157873,0.0801225278074577,-0.0264475856927896,0.0827130460612419,0.0262915225831576,0.0545606380891356,-0.0136998775526854,-0.0675442770746302,-0.0628879619037442,-0.032819281511053,0.00321220166596228
